"date","time","subject","blockcode","blocknum","trialcode","trialnum","response","correct","latency","stimulusnumber1","stimulusitem1","expressions.da","expressions.db","expressions.d"
"120319","10:42:19","134","targetincompatiblepracticeswitch","6","targetBleft","41","18","1","481","3","Omeelup","-1.6178337491268095505","-1.4022552676410460215","-1.510044508383927786"
"120319","10:42:19","134","incompatibletest1","7","attributeA","2","18","1","827","2","Nice","-0.8581700825186711068","-1.4022552676410460215","-1.1302126750798584531"
"120319","10:42:19","134","incompatibletest1","7","targetAright","3","23","1","625","2","Eskannif","-1.0398029679846250151","-1.4022552676410460215","-1.2210291178128356293"
"120319","10:42:19","134","incompatibletest1","7","attributeA","4","18","1","704","3","Sociable","-1.0685304677369951154","-1.4022552676410460215","-1.2353928676890204574"
"120319","10:42:19","134","incompatibletest1","7","targetAright","5","23","1","566","4","Zallunif","-1.13902754889758695","-1.4022552676410460215","-1.2706414082693164858"
"120319","10:42:19","134","incompatibletest1","7","attributeB","6","23","0","1728","1","Competent","-0.7232693432803762867","-1.4022552676410460215","-1.0627623054607111541"
"120319","10:42:19","134","incompatibletest1","7","targetBleft","7","18","1","1448","1","Maasolup","-0.5319329269197295984","-1.4022552676410460215","-0.9670940972803878655"
"120319","10:42:19","134","incompatibletest1","7","attributeB","8","23","1","1029","4","Efficient","-0.5275770514161082225","-1.4022552676410460215","-0.964916159528577122"
"120319","10:42:19","134","incompatibletest1","7","targetBleft","9","18","1","743","4","Wenaalup","-0.5996601455073525822","-1.4022552676410460215","-1.0009577065741992463"
"120319","10:42:19","134","incompatibletest1","7","attributeB","10","23","1","815","3","Skillful","-0.6421168314469755112","-1.4022552676410460215","-1.0221860495440107108"
"120319","10:42:19","134","incompatibletest1","7","targetAright","11","23","1","735","3","Lebbunif","-0.6929703508216346064","-1.4022552676410460215","-1.0476128092313403695"
"120319","10:42:19","134","incompatibletest1","7","attributeA","12","18","1","836","4","Caring","-0.7190217265416999348","-1.4022552676410460215","-1.0606384970913729227"
"120319","10:42:19","134","incompatibletest1","7","targetAright","13","23","1","573","1","Cellanif","-0.7795559450028747284","-1.4022552676410460215","-1.0909056063219604304"
"120319","10:42:19","134","incompatibletest1","7","attributeB","14","23","1","1487","4","Efficient","-0.6743924276703948673","-1.4022552676410460215","-1.0383238476557203889"
"120319","10:42:19","134","incompatibletest1","7","targetBleft","15","18","1","926","2","Neenolup","-0.684533547317742963","-1.4022552676410460215","-1.0433944074793943813"
"120319","10:42:19","134","incompatibletest1","7","attributeA","16","18","1","991","2","Nice","-0.684981009585433176","-1.4022552676410460215","-1.0436181386132394877"
"120319","10:42:19","134","incompatibletest1","7","targetBleft","17","18","1","748","3","Omeelup","-0.7167877897135864762","-1.4022552676410460215","-1.0595215286773163044"
"120319","10:42:19","134","incompatibletest1","7","attributeA","18","18","1","721","4","Caring","-0.7484291123010956559","-1.4022552676410460215","-1.0753421899710708942"
"120319","10:42:19","134","incompatibletest1","7","targetAright","19","23","0","987","3","Lebbunif","-0.7481264286452916634","-1.4022552676410460215","-1.075190848143168898"
"120319","10:42:19","134","incompatibletest1","7","attributeB","20","23","1","916","2","Intelligent","-0.7567455562933458335","-1.4022552676410460215","-1.0795004119671958165"
"120319","10:42:19","134","incompatibletest1","7","targetBleft","21","18","1","852","4","Wenaalup","-0.771828031204701559","-1.4022552676410460215","-1.0870416494228738458"
"120319","10:42:19","134","incompatibletest2","9","attributeB","1","23","1","963","3","Skillful","-0.771828031204701559","-0.2053421304610264508","-0.4885850808328640049"
"120319","10:42:19","134","incompatibletest2","9","targetAright","2","23","1","832","4","Zallunif","-0.771828031204701559","-0.3289092793862276598","-0.5503686552954646372"
"120319","10:42:19","134","incompatibletest2","9","attributeA","3","18","1","767","3","Sociable","-0.771828031204701559","-0.4119118031013195846","-0.5918699171530105163"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","4","18","1","824","1","Maasolup","-0.771828031204701559","-0.4301766424176973191","-0.6010023368111994113"
"120319","10:42:19","134","incompatibletest2","9","attributeA","5","18","1","701","1","Warm","-0.771828031204701559","-0.4872777457853976757","-0.6295528884950496451"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","6","18","1","807","2","Neenolup","-0.771828031204701559","-0.4955826992614525972","-0.6337053652330770781"
"120319","10:42:19","134","incompatibletest2","9","attributeA","7","18","1","1002","2","Nice","-0.771828031204701559","-0.4511756172958367173","-0.6115018242502691104"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","8","18","1","609","3","Omeelup","-0.771828031204701559","-0.5088385534656787446","-0.6403332923351902073"
"120319","10:42:19","134","incompatibletest2","9","attributeA","9","18","1","693","3","Sociable","-0.771828031204701559","-0.5380910848003268576","-0.6549595580025142638"
"120319","10:42:19","134","incompatibletest2","9","targetAright","10","23","1","512","2","Eskannif","-0.771828031204701559","-0.5938044497864708449","-0.6828162404955862019"
"120319","10:42:19","134","incompatibletest2","9","attributeB","11","23","1","581","1","Competent","-0.771828031204701559","-0.6293969131007026707","-0.7006124721527020593"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","12","18","0","1367","2","Neenolup","-0.771828031204701559","-0.5342661045218810578","-0.6530470678632912529"
"120319","10:42:19","134","incompatibletest2","9","attributeA","13","18","1","944","4","Caring","-0.771828031204701559","-0.5187109631673665344","-0.6452694971860341022"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","14","18","1","637","1","Maasolup","-0.771828031204701559","-0.546713379479305317","-0.6592707053420033825"
"120319","10:42:19","134","incompatibletest2","9","attributeB","15","23","1","948","3","Skillful","-0.771828031204701559","-0.5327370208750475955","-0.6522825260398745773"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","16","18","1","977","4","Wenaalup","-0.771828031204701559","-0.5170367092160887967","-0.6444323702103951224"
"120319","10:42:19","134","incompatibletest2","9","attributeB","17","23","1","1836","2","Intelligent","-0.771828031204701559","-0.3883050917224099008","-0.5800665614635557299"
"120319","10:42:19","134","incompatibletest2","9","targetAright","18","23","1","738","2","Eskannif","-0.771828031204701559","-0.4071350715220863892","-0.5894815513633939741"
"120319","10:42:19","134","incompatibletest2","9","attributeA","19","18","1","679","1","Warm","-0.771828031204701559","-0.4302546754235571647","-0.6010413533141293341"
"120319","10:42:19","134","incompatibletest2","9","targetAright","20","23","1","986","4","Zallunif","-0.771828031204701559","-0.4214687047439812928","-0.5966483679743413981"
"120319","10:42:19","134","incompatibletest2","9","attributeA","21","18","1","2161","2","Nice","-0.771828031204701559","-0.2831848049662103461","-0.5275064180854559526"
"120319","10:42:19","134","incompatibletest2","9","targetAright","22","23","1","640","1","Cellanif","-0.771828031204701559","-0.3108122919382179106","-0.5413201615714597903"
"120319","10:42:19","134","incompatibletest2","9","attributeB","23","23","1","688","1","Competent","-0.771828031204701559","-0.3324891825830285641","-0.5521586068938650893"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","24","18","1","801","1","Maasolup","-0.771828031204701559","-0.3438024461315008495","-0.557815238668101232"
"120319","10:42:19","134","incompatibletest2","9","attributeA","25","18","1","3035","3","Sociable","-0.771828031204701559","-0.1527004088865490661","-0.4622642200456252848"
"120319","10:42:19","134","incompatibletest2","9","targetAright","26","23","1","826","3","Lebbunif","-0.771828031204701559","-0.1652284496113725354","-0.4685282404080370333"
"120319","10:42:19","134","incompatibletest2","9","attributeA","27","18","1","579","4","Caring","-0.771828031204701559","-0.193132394568047816","-0.4824802128863747153"
"120319","10:42:19","134","incompatibletest2","9","targetAright","28","23","1","639","4","Zallunif","-0.771828031204701559","-0.2155361790648558928","-0.4936821051347787259"
"120319","10:42:19","134","incompatibletest2","9","attributeB","29","23","1","907","4","Efficient","-0.771828031204701559","-0.2202215353639059292","-0.4960247832843037163"
"120319","10:42:19","134","incompatibletest2","9","targetAright","30","23","1","554","2","Eskannif","-0.771828031204701559","-0.2454976497223695375","-0.5086628404635354928"
"120319","10:42:19","134","incompatibletest2","9","attributeB","31","23","1","558","3","Skillful","-0.771828031204701559","-0.269071023528981712","-0.520449527366841691"
"120319","10:42:19","134","incompatibletest2","9","targetAright","32","23","1","490","3","Lebbunif","-0.771828031204701559","-0.2948243368105271656","-0.5333261840076143345"
"120319","10:42:19","134","incompatibletest2","9","attributeB","33","23","1","866","2","Intelligent","-0.771828031204701559","-0.2995625681017142772","-0.5356952996532079458"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","34","18","1","659","3","Omeelup","-0.771828031204701559","-0.3149298516030660799","-0.543378941403883875"
"120319","10:42:19","134","incompatibletest2","9","attributeA","35","18","1","688","1","Warm","-0.771828031204701559","-0.3281820670611830804","-0.5500050491329423474"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","36","18","1","557","4","Wenaalup","-0.771828031204701559","-0.3470127594433701779","-0.5594203953240358684"
"120319","10:42:19","134","incompatibletest2","9","attributeB","37","23","1","665","4","Efficient","-0.771828031204701559","-0.3600954235960756589","-0.5659617274003886367"
"120319","10:42:19","134","incompatibletest2","9","targetBleft","38","18","1","603","2","Neenolup","-0.771828031204701559","-0.3754076039283876787","-0.5736178175665446188"
"120319","10:42:19","134","incompatibletest2","9","attributeB","39","23","1","742","1","Competent","-0.771828031204701559","-0.384004508164772107","-0.5779162696847368608"
"120319","10:42:19","134","incompatibletest2","9","targetAright","40","23","1","804","1","Cellanif","-0.771828031204701559","-0.3895537742618038757","-0.5806909027332527451"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","2","18","1","2461","2","Eskannif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","3","23","1","876","2","Neenolup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","4","18","1","656","4","Zallunif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","5","18","1","706","1","Cellanif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","6","18","1","849","3","Lebbunif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","7","18","1","563","1","Cellanif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","8","23","1","633","1","Maasolup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","9","23","1","591","4","Wenaalup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","10","23","1","580","3","Omeelup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","11","18","1","681","3","Lebbunif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","12","18","1","534","2","Eskannif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","13","23","1","552","2","Neenolup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","14","23","1","498","1","Maasolup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","15","23","1","539","3","Omeelup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","16","23","1","513","4","Wenaalup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","17","18","1","473","4","Zallunif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","18","23","1","534","2","Neenolup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetBright","19","23","1","501","3","Omeelup","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","20","18","1","525","1","Cellanif","","","0"
"120319","02:44:21","142","targetcompatiblepractice","1","targetAleft","21","18","1","528","2","Eskannif","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","2","23","1","1745","4","Efficient","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","3","18","0","1881","3","Sociable","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","4","23","1","707","2","Intelligent","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","5","18","1","642","2","Nice","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","6","23","1","740","3","Skillful","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","7","23","1","675","1","Competent","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","8","18","1","563","4","Caring","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","9","18","1","545","1","Warm","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","10","18","1","520","1","Warm","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","11","18","1","583","2","Nice","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","12","18","1","543","4","Caring","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","13","23","1","678","4","Efficient","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","14","23","1","507","2","Intelligent","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","15","18","1","691","3","Sociable","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","16","18","1","531","4","Caring","","","0"
"120319","02:44:21","142","attributepractice","2","attributeA","17","18","1","570","3","Sociable","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","18","23","1","647","3","Skillful","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","19","23","1","649","1","Competent","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","20","23","1","576","1","Competent","","","0"
"120319","02:44:21","142","attributepractice","2","attributeB","21","23","1","641","3","Skillful","","","0"
"120319","02:44:21","142","compatibletest1","3","attributeA","2","18","1","702","2","Nice","","","0"
"120319","02:44:21","142","compatibletest1","3","targetAleft","3","18","0","1573","3","Lebbunif","-1.1228450310489248576","","-0.5614225155244624288"
"120319","02:44:21","142","compatibletest1","3","attributeA","4","18","1","1748","1","Warm","-1.3489468691421266922","","-0.6744734345710633461"
"120319","02:44:21","142","compatibletest1","3","targetBright","5","23","1","904","1","Maasolup","-1.4103713376969744253","","-0.7051856688484872127"
"120319","02:44:21","142","compatibletest1","3","attributeB","6","23","1","839","4","Efficient","-1.442412896762639507","","-0.7212064483813197535"
"120319","02:44:21","142","compatibletest1","3","targetBright","7","23","1","745","4","Wenaalup","-1.4502032971600762323","","-0.7251016485800381162"
"120319","02:44:21","142","compatibletest1","3","attributeA","8","18","1","759","3","Sociable","-1.4658162003242425353","","-0.7329081001621212677"
"120319","02:44:21","142","compatibletest1","3","targetBright","9","23","1","668","1","Maasolup","-1.4644161626408378485","","-0.7322080813204189242"
"120319","02:44:21","142","compatibletest1","3","attributeA","10","18","1","841","2","Nice","-1.4949856068266900166","","-0.7474928034133450083"
"120319","02:44:21","142","compatibletest1","3","targetAleft","11","18","1","627","4","Zallunif","-1.4901088021075319379","","-0.7450544010537659689"
"120319","02:44:21","142","compatibletest1","3","attributeB","12","23","0","1426","2","Intelligent","-1.5096032924291069577","","-0.7548016462145534788"
"120319","02:44:21","142","compatibletest1","3","targetBright","13","23","1","787","4","Wenaalup","-1.524577780203404842","","-0.762288890101702421"
"120319","02:44:21","142","compatibletest1","3","attributeB","14","23","1","1311","3","Skillful","-1.5489587261778698934","","-0.7744793630889349467"
"120319","02:44:21","142","compatibletest1","3","targetAleft","15","18","1","673","4","Zallunif","-1.5462863734149030481","","-0.7731431867074515241"
"120319","02:44:21","142","compatibletest1","3","attributeB","16","23","0","1442","4","Efficient","-1.5572566025692951008","","-0.7786283012846475504"
"120319","02:44:21","142","compatibletest1","3","targetBright","17","23","1","806","2","Neenolup","-1.5667450499687363141","","-0.7833725249843681571"
"120319","02:44:21","142","compatibletest1","3","attributeB","18","23","1","1201","1","Competent","-1.5873038501255272159","","-0.793651925062763608"
"120319","02:44:21","142","compatibletest1","3","targetAleft","19","18","1","800","2","Eskannif","-1.5943199563548859921","","-0.797159978177442996"
"120319","02:44:21","142","compatibletest1","3","attributeA","20","18","1","580","4","Caring","-1.5803082555442731216","","-0.7901541277721365608"
"120319","02:44:21","142","compatibletest1","3","targetAleft","21","18","1","621","1","Cellanif","-1.5732887659767726962","","-0.7866443829883863481"
"120319","02:44:21","142","compatibletest2","5","attributeB","1","23","1","971","2","Intelligent","-1.5732887659767726962","","-0.7866443829883863481"
"120319","02:44:21","142","compatibletest2","5","targetAleft","2","18","1","783","3","Lebbunif","-1.5732887659767726962","-1.3827983569168154077","-1.4780435614467939409"
"120319","02:44:21","142","compatibletest2","5","attributeA","3","18","1","620","1","Warm","-1.5732887659767726962","-1.5352518166133815036","-1.5542702912950772109"
"120319","02:44:21","142","compatibletest2","5","targetBright","4","23","1","691","3","Omeelup","-1.5732887659767726962","-1.6381319302999151066","-1.6057103481383439014"
"120319","02:44:21","142","compatibletest2","5","attributeB","5","23","1","615","2","Intelligent","-1.5732887659767726962","-1.6833292896822682483","-1.6283090278295204723"
"120319","02:44:21","142","compatibletest2","5","targetBright","6","23","1","703","3","Omeelup","-1.5732887659767726962","-1.7325133959337895018","-1.652901080955281099"
"120319","02:44:21","142","compatibletest2","5","attributeA","7","18","1","550","2","Nice","-1.5732887659767726962","-1.738862185401335525","-1.6560754756890541106"
"120319","02:44:21","142","compatibletest2","5","targetAleft","8","18","1","602","3","Lebbunif","-1.5732887659767726962","-1.758983830442845564","-1.6661362982098091301"
"120319","02:44:21","142","compatibletest2","5","attributeB","9","23","1","652","3","Skillful","-1.5732887659767726962","-1.7821624291392621497","-1.677725597558017423"
"120319","02:44:21","142","compatibletest2","5","targetAleft","10","18","1","861","4","Zallunif","-1.5732887659767726962","-1.7895517192920640248","-1.6814202426344184715"
"120319","02:44:21","142","compatibletest2","5","attributeB","11","23","1","690","4","Efficient","-1.5732887659767726962","-1.8071931179919560329","-1.6902409419843644756"
"120319","02:44:21","142","compatibletest2","5","targetAleft","12","18","1","719","1","Cellanif","-1.5732887659767726962","-1.8226516332416606847","-1.6979701996092166905"
"120319","02:44:21","142","compatibletest2","5","attributeB","13","23","1","661","1","Competent","-1.5732887659767726962","-1.8339661253426371434","-1.7036274456597049198"
"120319","02:44:21","142","compatibletest2","5","targetAleft","14","18","1","707","2","Eskannif","-1.5732887659767726962","-1.8453690801262325749","-1.7093289230515025245"
"120319","02:44:21","142","compatibletest2","5","attributeA","15","18","1","562","4","Caring","-1.5732887659767726962","-1.8446998103113816381","-1.7089942881440771671"
"120319","02:44:21","142","compatibletest2","5","targetBright","16","23","1","624","4","Wenaalup","-1.5732887659767726962","-1.8510186812808031576","-1.7121537236287878159"
"120319","02:44:21","142","compatibletest2","5","attributeB","17","23","1","727","2","Intelligent","-1.5732887659767726962","-1.8592754910724500483","-1.7162821285246114833"
"120319","02:44:21","142","compatibletest2","5","targetAleft","18","18","1","618","1","Cellanif","-1.5732887659767726962","-1.8638857538503079692","-1.7185872599135403327"
"120319","02:44:21","142","compatibletest2","5","attributeB","19","23","1","721","1","Competent","-1.5732887659767726962","-1.8706740403674111395","-1.7219814031720919179"
"120319","02:44:21","142","compatibletest2","5","targetAleft","20","18","1","816","3","Lebbunif","-1.5732887659767726962","-1.8725450175781701567","-1.7229168917774715375"
"120319","02:44:21","142","compatibletest2","5","attributeA","21","18","1","567","1","Warm","-1.5732887659767726962","-1.8717307895962260744","-1.7225097777864992743"
"120319","02:44:21","142","compatibletest2","5","targetBright","22","23","1","600","1","Maasolup","-1.5732887659767726962","-1.8739277208412836728","-1.7236082434090280735"
"120319","02:44:21","142","compatibletest2","5","attributeB","23","23","1","632","4","Efficient","-1.5732887659767726962","-1.8778095660357387864","-1.7255491660062558523"
"120319","02:44:21","142","compatibletest2","5","targetAleft","24","18","1","807","2","Eskannif","-1.5732887659767726962","-1.8791653925042928197","-1.726227079240532758"
"120319","02:44:21","142","compatibletest2","5","attributeA","25","18","1","714","3","Sociable","-1.5732887659767726962","-1.8837915343493913944","-1.7285401501630821564"
"120319","02:44:21","142","compatibletest2","5","targetBright","26","23","1","586","2","Neenolup","-1.5732887659767726962","-1.8843671606209815295","-1.7288279632988770018"
"120319","02:44:21","142","compatibletest2","5","attributeA","27","18","1","646","2","Nice","-1.5732887659767726962","-1.8877590592439763562","-1.7305239126103746372"
"120319","02:44:21","142","compatibletest2","5","targetAleft","28","18","1","692","4","Zallunif","-1.5732887659767726962","-1.8916273415548310322","-1.7324580537658018642"
"120319","02:44:21","142","compatibletest2","5","attributeB","29","23","1","813","3","Skillful","-1.5732887659767726962","-1.8919047365842083241","-1.7325967512804905102"
"120319","02:44:21","142","compatibletest2","5","targetBright","30","23","1","824","4","Wenaalup","-1.5732887659767726962","-1.8918507536945998737","-1.7325697598356861739"
"120319","02:44:21","142","compatibletest2","5","attributeA","31","18","1","595","1","Warm","-1.5732887659767726962","-1.892363619774714234","-1.7328261928757435761"
"120319","02:44:21","142","compatibletest2","5","targetBright","32","23","1","647","1","Maasolup","-1.5732887659767726962","-1.8949009759380315288","-1.7340948709574020015"
"120319","02:44:21","142","compatibletest2","5","attributeA","33","18","1","741","4","Caring","-1.5732887659767726962","-1.8976413291287539398","-1.735465047552763318"
"120319","02:44:21","142","compatibletest2","5","targetBright","34","23","1","679","3","Omeelup","-1.5732887659767726962","-1.9004317552445768591","-1.7368602606106748887"
"120319","02:44:21","142","compatibletest2","5","attributeA","35","18","1","756","3","Sociable","-1.5732887659767726962","-1.9025897707387420255","-1.7379392683577572498"
"120319","02:44:21","142","compatibletest2","5","targetBright","36","23","1","654","2","Neenolup","-1.5732887659767726962","-1.9047090528365595574","-1.7389989094066660158"
"120319","02:44:21","142","compatibletest2","5","attributeB","37","23","1","687","1","Competent","-1.5732887659767726962","-1.9071571861253364677","-1.740222976051054582"
"120319","02:44:21","142","compatibletest2","5","targetBright","38","23","1","783","4","Wenaalup","-1.5732887659767726962","-1.9082801870217040996","-1.7407844764992383979"
"120319","02:44:21","142","compatibletest2","5","attributeA","39","18","1","679","4","Caring","-1.5732887659767726962","-1.9104394636777408678","-1.741864114827256671"
"120319","02:44:21","142","compatibletest2","5","targetAleft","40","18","1","724","2","Eskannif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","2","18","1","1221","2","Neenolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","3","18","1","531","1","Maasolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","4","23","1","662","1","Cellanif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","5","18","1","604","3","Omeelup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","6","23","1","604","3","Lebbunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","7","18","1","551","1","Maasolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","8","23","1","493","4","Zallunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","9","23","1","534","2","Eskannif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","10","18","1","572","4","Wenaalup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","11","18","1","529","3","Omeelup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","12","18","1","425","2","Neenolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","13","23","1","540","3","Lebbunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","14","23","1","458","4","Zallunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","15","18","1","476","1","Maasolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","16","23","0","834","1","Cellanif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","17","18","1","556","4","Wenaalup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","18","23","1","477","1","Cellanif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","19","18","1","619","2","Neenolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","20","23","1","522","2","Eskannif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","21","18","1","581","3","Omeelup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","22","23","1","446","4","Zallunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","23","23","1","601","3","Lebbunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","24","23","1","476","2","Eskannif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","25","18","1","470","3","Omeelup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","26","18","1","463","1","Maasolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","27","18","1","436","4","Wenaalup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","28","23","1","551","4","Zallunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","29","18","1","497","2","Neenolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","30","23","1","745","3","Lebbunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","31","23","1","519","1","Cellanif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","32","23","1","482","3","Lebbunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","33","23","1","520","1","Cellanif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetAright","34","23","1","511","4","Zallunif","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","35","18","1","483","3","Omeelup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","36","18","1","424","4","Wenaalup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
"120319","02:44:21","142","targetincompatiblepracticeswitch","6","targetBleft","37","18","1","383","2","Neenolup","-1.5732887659767726962","-1.9125393269316353084","-1.7429140464542038913"
